date,action,price,pnl
2025-03-28 09:40:00+05:30,BUY,23520.9,
2025-03-28 10:10:00+05:30,SELL,23524.15,3.25
2025-03-28 10:15:00+05:30,BUY,23535.6,
2025-03-28 10:25:00+05:30,SELL,23559.25,23.650000000001455
2025-03-28 10:25:00+05:30,BUY,23559.25,
2025-03-28 10:40:00+05:30,SELL,23613.05,53.79999999999927
2025-03-28 10:45:00+05:30,BUY,23643.3,
2025-03-28 10:55:00+05:30,SELL,23623.95,-19.349999999998545
2025-03-28 10:55:00+05:30,BUY,23623.95,
2025-03-28 11:05:00+05:30,SELL,23603.75,-20.200000000000728
2025-03-28 11:15:00+05:30,BUY,23583.35,
2025-03-28 11:25:00+05:30,SELL,23576.05,-7.299999999999272
2025-03-28 11:35:00+05:30,BUY,23593.0,
2025-03-28 11:45:00+05:30,SELL,23578.15,-14.849999999998545
2025-03-28 11:45:00+05:30,BUY,23578.15,
2025-03-28 12:05:00+05:30,SELL,23601.05,22.899999999997817
2025-03-28 12:05:00+05:30,BUY,23601.05,
2025-03-28 12:15:00+05:30,SELL,23557.85,-43.20000000000073
2025-03-28 12:35:00+05:30,BUY,23508.5,
2025-03-28 12:45:00+05:30,SELL,23515.85,7.349999999998545
2025-03-28 12:45:00+05:30,BUY,23515.85,
2025-03-28 13:05:00+05:30,SELL,23498.3,-17.549999999999272
2025-03-28 13:05:00+05:30,BUY,23498.3,
2025-03-28 13:20:00+05:30,SELL,23503.5,5.200000000000728
2025-03-28 13:20:00+05:30,BUY,23503.5,
2025-03-28 13:30:00+05:30,SELL,23516.65,13.150000000001455
2025-03-28 13:30:00+05:30,BUY,23516.65,
2025-03-28 13:40:00+05:30,SELL,23486.55,-30.100000000002183
2025-03-28 13:55:00+05:30,BUY,23473.25,
2025-03-28 14:05:00+05:30,SELL,23476.75,3.5
2025-03-28 14:05:00+05:30,BUY,23476.75,
2025-03-28 14:35:00+05:30,SELL,23567.8,91.04999999999927
2025-03-28 14:35:00+05:30,BUY,23567.8,
2025-03-28 14:50:00+05:30,SELL,23595.3,27.5
2025-03-28 14:50:00+05:30,BUY,23595.3,
2025-03-28 15:00:00+05:30,SELL,23529.6,-65.70000000000073
2025-03-28 15:10:00+05:30,BUY,23543.65,
2025-03-28 15:20:00+05:30,SELL,23500.6,-43.05000000000291
2025-03-28 15:20:00+05:30,BUY,23500.6,
2025-04-01 09:15:00+05:30,SELL,23420.55,-80.04999999999927
2025-04-01 09:15:00+05:30,BUY,23420.55,
2025-04-01 09:50:00+05:30,SELL,23526.05,105.5
2025-04-01 10:15:00+05:30,BUY,23480.15,
2025-04-01 10:25:00+05:30,SELL,23307.2,-172.95000000000073
2025-04-01 10:35:00+05:30,BUY,23315.55,
2025-04-01 10:50:00+05:30,SELL,23305.3,-10.25
2025-04-01 11:10:00+05:30,BUY,23228.95,
2025-04-01 11:35:00+05:30,SELL,23206.95,-22.0
2025-04-01 11:45:00+05:30,BUY,23205.3,
2025-04-01 11:55:00+05:30,SELL,23197.25,-8.049999999999272
2025-04-01 11:55:00+05:30,BUY,23197.25,
2025-04-01 12:05:00+05:30,SELL,23192.25,-5.0
2025-04-01 12:05:00+05:30,BUY,23192.25,
2025-04-01 12:25:00+05:30,SELL,23213.9,21.650000000001455
2025-04-01 12:25:00+05:30,BUY,23213.9,
2025-04-01 12:45:00+05:30,SELL,23213.7,-0.2000000000007276
2025-04-01 13:05:00+05:30,BUY,23184.35,
2025-04-01 13:20:00+05:30,SELL,23160.9,-23.44999999999709
2025-04-01 13:30:00+05:30,BUY,23163.15,
2025-04-01 13:40:00+05:30,SELL,23171.1,7.94999999999709
2025-04-01 13:40:00+05:30,BUY,23171.1,
2025-04-01 13:50:00+05:30,SELL,23175.0,3.900000000001455
2025-04-01 13:50:00+05:30,BUY,23175.0,
2025-04-01 14:00:00+05:30,SELL,23185.9,10.900000000001455
2025-04-01 14:00:00+05:30,BUY,23185.9,
2025-04-01 14:10:00+05:30,SELL,23161.55,-24.350000000002183
2025-04-01 14:10:00+05:30,BUY,23161.55,
2025-04-01 14:20:00+05:30,SELL,23153.3,-8.25
2025-04-01 14:20:00+05:30,BUY,23153.3,
2025-04-01 14:35:00+05:30,SELL,23160.75,7.450000000000728
2025-04-01 14:35:00+05:30,BUY,23160.75,
2025-04-01 14:55:00+05:30,SELL,23161.3,0.5499999999992724
2025-04-01 14:55:00+05:30,BUY,23161.3,
2025-04-01 15:05:00+05:30,SELL,23178.0,16.700000000000728
2025-04-01 15:05:00+05:30,BUY,23178.0,
2025-04-01 15:15:00+05:30,SELL,23171.9,-6.099999999998545
2025-04-01 15:25:00+05:30,BUY,23179.7,
2025-04-02 09:25:00+05:30,SELL,23246.5,66.79999999999927
2025-04-02 09:25:00+05:30,BUY,23246.5,
2025-04-02 09:40:00+05:30,SELL,23234.0,-12.5
2025-04-02 09:55:00+05:30,BUY,23244.65,
2025-04-02 10:05:00+05:30,SELL,23235.4,-9.25
2025-04-02 10:05:00+05:30,BUY,23235.4,
2025-04-02 10:25:00+05:30,SELL,23267.35,31.94999999999709
2025-04-02 10:25:00+05:30,BUY,23267.35,
2025-04-02 10:40:00+05:30,SELL,23264.6,-2.75
2025-04-02 10:45:00+05:30,BUY,23281.7,
2025-04-02 11:00:00+05:30,SELL,23291.6,9.899999999997817
2025-04-02 11:10:00+05:30,BUY,23287.5,
2025-04-02 11:20:00+05:30,SELL,23274.45,-13.049999999999272
2025-04-02 11:20:00+05:30,BUY,23274.45,
2025-04-02 11:30:00+05:30,SELL,23278.85,4.399999999997817
2025-04-02 11:30:00+05:30,BUY,23278.85,
2025-04-02 11:45:00+05:30,SELL,23284.35,5.5
2025-04-02 11:45:00+05:30,BUY,23284.35,
2025-04-02 11:55:00+05:30,SELL,23255.25,-29.099999999998545
2025-04-02 12:00:00+05:30,BUY,23261.8,
2025-04-02 12:25:00+05:30,SELL,23278.8,17.0
2025-04-02 12:30:00+05:30,BUY,23286.5,
2025-04-02 12:40:00+05:30,SELL,23286.15,-0.3499999999985448
2025-04-02 12:40:00+05:30,BUY,23286.15,
2025-04-02 12:50:00+05:30,SELL,23251.3,-34.85000000000218
2025-04-02 13:00:00+05:30,BUY,23273.55,
2025-04-02 13:25:00+05:30,SELL,23298.25,24.700000000000728
2025-04-02 13:25:00+05:30,BUY,23298.25,
2025-04-02 13:40:00+05:30,SELL,23274.6,-23.650000000001455
2025-04-02 13:55:00+05:30,BUY,23287.65,
2025-04-02 14:15:00+05:30,SELL,23295.8,8.149999999997817
2025-04-02 14:15:00+05:30,BUY,23295.8,
2025-04-02 14:25:00+05:30,SELL,23301.6,5.799999999999272
2025-04-02 14:25:00+05:30,BUY,23301.6,
2025-04-02 14:40:00+05:30,SELL,23308.75,7.150000000001455
2025-04-02 14:40:00+05:30,BUY,23308.75,
2025-04-02 14:50:00+05:30,SELL,23288.05,-20.700000000000728
2025-04-02 14:55:00+05:30,BUY,23307.45,
2025-04-02 15:10:00+05:30,SELL,23337.75,30.299999999999272
2025-04-02 15:25:00+05:30,BUY,23330.8,
2025-04-03 09:40:00+05:30,SELL,23244.8,-86.0
2025-04-03 09:50:00+05:30,BUY,23245.2,
2025-04-03 10:00:00+05:30,SELL,23250.1,4.899999999997817
2025-04-03 10:00:00+05:30,BUY,23250.1,
2025-04-03 10:20:00+05:30,SELL,23302.7,52.60000000000218
2025-04-03 10:20:00+05:30,BUY,23302.7,
2025-04-03 10:30:00+05:30,SELL,23295.8,-6.900000000001455
2025-04-03 10:50:00+05:30,BUY,23277.7,
2025-04-03 11:05:00+05:30,SELL,23276.5,-1.2000000000007276
2025-04-03 11:05:00+05:30,BUY,23276.5,
2025-04-03 11:20:00+05:30,SELL,23269.2,-7.299999999999272
2025-04-03 11:20:00+05:30,BUY,23269.2,
2025-04-03 11:35:00+05:30,SELL,23273.45,4.25
2025-04-03 11:35:00+05:30,BUY,23273.45,
2025-04-03 12:00:00+05:30,SELL,23285.5,12.049999999999272
2025-04-03 12:15:00+05:30,BUY,23277.35,
2025-04-03 12:25:00+05:30,SELL,23266.5,-10.849999999998545
2025-04-03 12:30:00+05:30,BUY,23267.3,
2025-04-03 12:45:00+05:30,SELL,23255.2,-12.099999999998545
2025-04-03 12:50:00+05:30,BUY,23259.5,
2025-04-03 13:05:00+05:30,SELL,23263.8,4.299999999999272
2025-04-03 13:05:00+05:30,BUY,23263.8,
2025-04-03 13:15:00+05:30,SELL,23260.5,-3.2999999999992724
2025-04-03 13:15:00+05:30,BUY,23260.5,
2025-04-03 13:25:00+05:30,SELL,23268.35,7.849999999998545
2025-04-03 13:25:00+05:30,BUY,23268.35,
2025-04-03 13:40:00+05:30,SELL,23264.65,-3.6999999999970896
2025-04-03 13:45:00+05:30,BUY,23273.55,
2025-04-03 13:55:00+05:30,SELL,23259.4,-14.149999999997817
2025-04-03 14:00:00+05:30,BUY,23263.2,
2025-04-03 14:15:00+05:30,SELL,23267.35,4.149999999997817
2025-04-03 14:15:00+05:30,BUY,23267.35,
2025-04-03 14:25:00+05:30,SELL,23258.45,-8.899999999997817
2025-04-03 14:40:00+05:30,BUY,23254.35,
2025-04-03 14:50:00+05:30,SELL,23250.95,-3.399999999997817
2025-04-03 15:00:00+05:30,BUY,23252.1,
2025-04-03 15:15:00+05:30,SELL,23243.6,-8.5
2025-04-03 15:20:00+05:30,BUY,23254.1,
2025-04-04 09:15:00+05:30,SELL,23094.45,-159.64999999999782
2025-04-04 09:25:00+05:30,BUY,23076.05,
2025-04-04 09:45:00+05:30,SELL,23047.3,-28.75
2025-04-04 09:55:00+05:30,BUY,22992.2,
2025-04-04 10:05:00+05:30,SELL,22967.35,-24.850000000002183
2025-04-04 10:05:00+05:30,BUY,22967.35,
2025-04-04 10:15:00+05:30,SELL,22970.95,3.600000000002183
2025-04-04 10:15:00+05:30,BUY,22970.95,
2025-04-04 10:25:00+05:30,SELL,22933.45,-37.5
2025-04-04 10:25:00+05:30,BUY,22933.45,
2025-04-04 10:35:00+05:30,SELL,22961.6,28.149999999997817
2025-04-04 10:35:00+05:30,BUY,22961.6,
2025-04-04 10:45:00+05:30,SELL,22951.2,-10.399999999997817
2025-04-04 10:50:00+05:30,BUY,22974.05,
2025-04-04 11:15:00+05:30,SELL,22991.5,17.450000000000728
2025-04-04 11:25:00+05:30,BUY,23004.8,
2025-04-04 11:40:00+05:30,SELL,22970.1,-34.70000000000073
2025-04-04 11:40:00+05:30,BUY,22970.1,
2025-04-04 11:50:00+05:30,SELL,22956.85,-13.25
2025-04-04 11:55:00+05:30,BUY,22971.35,
2025-04-04 12:05:00+05:30,SELL,22965.7,-5.649999999997817
2025-04-04 12:05:00+05:30,BUY,22965.7,
2025-04-04 12:15:00+05:30,SELL,22982.5,16.799999999999272
2025-04-04 12:15:00+05:30,BUY,22982.5,
2025-04-04 12:30:00+05:30,SELL,22962.25,-20.25
2025-04-04 12:40:00+05:30,BUY,22964.45,
2025-04-04 12:50:00+05:30,SELL,22950.95,-13.5
2025-04-04 12:55:00+05:30,BUY,22962.4,
2025-04-04 13:05:00+05:30,SELL,22973.65,11.25
2025-04-04 13:05:00+05:30,BUY,22973.65,
2025-04-04 13:15:00+05:30,SELL,22954.3,-19.350000000002183
2025-04-04 13:15:00+05:30,BUY,22954.3,
2025-04-04 13:30:00+05:30,SELL,22943.35,-10.950000000000728
2025-04-04 13:50:00+05:30,BUY,22903.5,
2025-04-04 14:00:00+05:30,SELL,22885.7,-17.799999999999272
2025-04-04 14:05:00+05:30,BUY,22899.75,
2025-04-04 14:25:00+05:30,SELL,22895.4,-4.349999999998545
2025-04-04 15:00:00+05:30,BUY,22902.25,
2025-04-04 15:15:00+05:30,SELL,22903.75,1.5
2025-04-04 15:20:00+05:30,BUY,22908.05,
2025-04-07 09:40:00+05:30,SELL,22021.7,-886.3499999999985
2025-04-07 10:00:00+05:30,BUY,21984.1,
2025-04-07 10:10:00+05:30,SELL,21918.15,-65.94999999999709
2025-04-07 10:15:00+05:30,BUY,21922.0,
2025-04-07 10:35:00+05:30,SELL,21959.9,37.900000000001455
2025-04-07 10:40:00+05:30,BUY,22007.55,
2025-04-07 10:55:00+05:30,SELL,21983.65,-23.899999999997817
2025-04-07 11:00:00+05:30,BUY,21989.15,
2025-04-07 11:15:00+05:30,SELL,21979.45,-9.700000000000728
2025-04-07 11:25:00+05:30,BUY,22009.1,
2025-04-07 11:45:00+05:30,SELL,22003.35,-5.75
2025-04-07 11:45:00+05:30,BUY,22003.35,
2025-04-07 11:55:00+05:30,SELL,21965.2,-38.14999999999782
2025-04-07 12:35:00+05:30,BUY,21866.25,
2025-04-07 12:55:00+05:30,SELL,21865.25,-1.0
2025-04-07 13:05:00+05:30,BUY,21879.85,
2025-04-07 13:15:00+05:30,SELL,21825.75,-54.099999999998545
2025-04-07 13:20:00+05:30,BUY,21875.0,
2025-04-07 13:50:00+05:30,SELL,21990.75,115.75
2025-04-07 13:50:00+05:30,BUY,21990.75,
2025-04-07 14:00:00+05:30,SELL,22007.55,16.799999999999272
2025-04-07 14:00:00+05:30,BUY,22007.55,
2025-04-07 14:15:00+05:30,SELL,22014.95,7.400000000001455
2025-04-07 14:15:00+05:30,BUY,22014.95,
2025-04-07 14:40:00+05:30,SELL,22000.2,-14.75
2025-04-07 14:45:00+05:30,BUY,22016.45,
2025-04-07 15:20:00+05:30,SELL,22244.8,228.34999999999854
2025-04-07 15:20:00+05:30,BUY,22244.8,
2025-04-08 09:15:00+05:30,SELL,22524.35,279.5499999999993
2025-04-08 09:15:00+05:30,BUY,22524.35,
2025-04-08 09:25:00+05:30,SELL,22545.15,20.80000000000291
2025-04-08 09:25:00+05:30,BUY,22545.15,
2025-04-08 09:35:00+05:30,SELL,22480.75,-64.40000000000146
2025-04-08 10:05:00+05:30,BUY,22392.25,
2025-04-08 10:15:00+05:30,SELL,22385.65,-6.599999999998545
2025-04-08 10:15:00+05:30,BUY,22385.65,
2025-04-08 10:35:00+05:30,SELL,22297.5,-88.15000000000146
2025-04-08 10:50:00+05:30,BUY,22381.7,
2025-04-08 11:00:00+05:30,SELL,22389.3,7.599999999998545
2025-04-08 11:00:00+05:30,BUY,22389.3,
2025-04-08 11:15:00+05:30,SELL,22385.95,-3.349999999998545
2025-04-08 11:20:00+05:30,BUY,22391.75,
2025-04-08 11:30:00+05:30,SELL,22344.75,-47.0
2025-04-08 11:35:00+05:30,BUY,22392.1,
2025-04-08 11:45:00+05:30,SELL,22417.55,25.450000000000728
2025-04-08 11:45:00+05:30,BUY,22417.55,
2025-04-08 12:20:00+05:30,SELL,22550.65,133.10000000000218
2025-04-08 12:20:00+05:30,BUY,22550.65,
2025-04-08 12:40:00+05:30,SELL,22643.95,93.29999999999927
2025-04-08 12:40:00+05:30,BUY,22643.95,
2025-04-08 12:50:00+05:30,SELL,22653.0,9.049999999999272
2025-04-08 12:50:00+05:30,BUY,22653.0,
2025-04-08 13:05:00+05:30,SELL,22620.1,-32.900000000001455
2025-04-08 13:10:00+05:30,BUY,22666.4,
2025-04-08 13:20:00+05:30,SELL,22660.7,-5.700000000000728
2025-04-08 13:20:00+05:30,BUY,22660.7,
2025-04-08 13:35:00+05:30,SELL,22563.1,-97.60000000000218
2025-04-08 13:40:00+05:30,BUY,22587.2,
2025-04-08 13:50:00+05:30,SELL,22487.05,-100.15000000000146
2025-04-08 13:55:00+05:30,BUY,22546.4,
2025-04-08 14:35:00+05:30,SELL,22566.9,20.5
2025-04-08 14:40:00+05:30,BUY,22569.15,
2025-04-08 14:50:00+05:30,SELL,22581.15,12.0
2025-04-08 14:50:00+05:30,BUY,22581.15,
2025-04-08 15:00:00+05:30,SELL,22525.6,-55.55000000000291
2025-04-08 15:05:00+05:30,BUY,22540.05,
2025-04-08 15:15:00+05:30,SELL,22526.5,-13.549999999999272
2025-04-08 15:20:00+05:30,BUY,22540.35,
2025-04-09 09:20:00+05:30,SELL,22428.7,-111.64999999999782
2025-04-09 09:20:00+05:30,BUY,22428.7,
2025-04-09 09:30:00+05:30,SELL,22410.7,-18.0
2025-04-09 09:30:00+05:30,BUY,22410.7,
2025-04-09 09:40:00+05:30,SELL,22467.85,57.14999999999782
2025-04-09 09:40:00+05:30,BUY,22467.85,
2025-04-09 09:50:00+05:30,SELL,22416.05,-51.79999999999927
2025-04-09 09:50:00+05:30,BUY,22416.05,
2025-04-09 10:00:00+05:30,SELL,22430.3,14.25
2025-04-09 10:00:00+05:30,BUY,22430.3,
2025-04-09 10:10:00+05:30,SELL,22371.2,-59.099999999998545
2025-04-09 10:15:00+05:30,BUY,22415.85,
2025-04-09 10:30:00+05:30,SELL,22381.55,-34.29999999999927
2025-04-09 10:35:00+05:30,BUY,22385.1,
2025-04-09 10:55:00+05:30,SELL,22393.55,8.450000000000728
2025-04-09 11:10:00+05:30,BUY,22374.55,
2025-04-09 11:50:00+05:30,SELL,22422.65,48.10000000000218
2025-04-09 11:50:00+05:30,BUY,22422.65,
2025-04-09 12:00:00+05:30,SELL,22419.15,-3.5
2025-04-09 12:00:00+05:30,BUY,22419.15,
2025-04-09 12:20:00+05:30,SELL,22422.2,3.0499999999992724
2025-04-09 12:30:00+05:30,BUY,22440.55,
2025-04-09 12:40:00+05:30,SELL,22435.2,-5.349999999998545
2025-04-09 12:40:00+05:30,BUY,22435.2,
2025-04-09 12:55:00+05:30,SELL,22425.3,-9.900000000001455
2025-04-09 13:05:00+05:30,BUY,22430.6,
2025-04-09 13:20:00+05:30,SELL,22411.55,-19.049999999999272
2025-04-09 13:25:00+05:30,BUY,22417.1,
2025-04-09 13:35:00+05:30,SELL,22400.9,-16.19999999999709
2025-04-09 13:40:00+05:30,BUY,22402.7,
2025-04-09 13:55:00+05:30,SELL,22398.65,-4.049999999999272
2025-04-09 14:00:00+05:30,BUY,22399.45,
2025-04-09 14:15:00+05:30,SELL,22405.5,6.049999999999272
2025-04-09 14:15:00+05:30,BUY,22405.5,
2025-04-09 14:25:00+05:30,SELL,22403.25,-2.25
2025-04-09 15:05:00+05:30,BUY,22401.45,
2025-04-09 15:20:00+05:30,SELL,22402.65,1.2000000000007276
2025-04-09 15:20:00+05:30,BUY,22402.65,
2025-04-11 09:30:00+05:30,SELL,22794.2,391.5499999999993
2025-04-11 09:30:00+05:30,BUY,22794.2,
2025-04-11 09:55:00+05:30,SELL,22827.6,33.39999999999782
2025-04-11 10:00:00+05:30,BUY,22835.1,
2025-04-11 10:10:00+05:30,SELL,22832.7,-2.399999999997817
2025-04-11 10:10:00+05:30,BUY,22832.7,
2025-04-11 10:20:00+05:30,SELL,22794.8,-37.900000000001455
2025-04-11 10:25:00+05:30,BUY,22799.85,
2025-04-11 10:40:00+05:30,SELL,22784.35,-15.5
2025-04-11 10:40:00+05:30,BUY,22784.35,
2025-04-11 10:50:00+05:30,SELL,22780.85,-3.5
2025-04-11 10:55:00+05:30,BUY,22806.35,
2025-04-11 11:20:00+05:30,SELL,22851.45,45.10000000000218
2025-04-11 11:20:00+05:30,BUY,22851.45,
2025-04-11 11:45:00+05:30,SELL,22878.3,26.849999999998545
2025-04-11 11:45:00+05:30,BUY,22878.3,
2025-04-11 11:55:00+05:30,SELL,22875.3,-3.0
2025-04-11 11:55:00+05:30,BUY,22875.3,
2025-04-11 12:10:00+05:30,SELL,22907.85,32.54999999999927
2025-04-11 12:10:00+05:30,BUY,22907.85,
2025-04-11 12:20:00+05:30,SELL,22901.05,-6.799999999999272
2025-04-11 12:25:00+05:30,BUY,22906.05,
2025-04-11 12:35:00+05:30,SELL,22874.1,-31.950000000000728
2025-04-11 12:40:00+05:30,BUY,22893.25,
2025-04-11 12:55:00+05:30,SELL,22886.45,-6.799999999999272
2025-04-11 13:00:00+05:30,BUY,22901.85,
2025-04-11 13:15:00+05:30,SELL,22882.3,-19.549999999999272
2025-04-11 13:20:00+05:30,BUY,22885.85,
2025-04-11 13:30:00+05:30,SELL,22849.1,-36.75
2025-04-11 13:35:00+05:30,BUY,22878.45,
2025-04-11 13:45:00+05:30,SELL,22851.15,-27.299999999999272
2025-04-11 13:55:00+05:30,BUY,22834.75,
2025-04-11 14:05:00+05:30,SELL,22804.1,-30.650000000001455
2025-04-11 14:05:00+05:30,BUY,22804.1,
2025-04-11 14:15:00+05:30,SELL,22780.65,-23.44999999999709
2025-04-11 14:20:00+05:30,BUY,22783.95,
2025-04-11 14:30:00+05:30,SELL,22787.35,3.399999999997817
2025-04-11 14:30:00+05:30,BUY,22787.35,
2025-04-11 14:40:00+05:30,SELL,22804.75,17.400000000001455
2025-04-11 14:40:00+05:30,BUY,22804.75,
2025-04-11 14:55:00+05:30,SELL,22827.0,22.25
2025-04-11 14:55:00+05:30,BUY,22827.0,
2025-04-11 15:10:00+05:30,SELL,22830.35,3.349999999998545
2025-04-11 15:20:00+05:30,BUY,22831.65,
2025-04-15 09:20:00+05:30,SELL,23299.9,468.25
2025-04-15 09:20:00+05:30,BUY,23299.9,
2025-04-15 09:30:00+05:30,SELL,23267.4,-32.5
2025-04-15 09:35:00+05:30,BUY,23300.55,
2025-04-15 10:00:00+05:30,SELL,23302.1,1.5499999999992724
2025-04-15 10:05:00+05:30,BUY,23306.85,
2025-04-15 10:20:00+05:30,SELL,23308.85,2.0
2025-04-15 10:20:00+05:30,BUY,23308.85,
2025-04-15 10:35:00+05:30,SELL,23306.6,-2.25
2025-04-15 10:40:00+05:30,BUY,23309.6,
2025-04-15 10:55:00+05:30,SELL,23309.55,-0.049999999999272404
2025-04-15 10:55:00+05:30,BUY,23309.55,
2025-04-15 11:10:00+05:30,SELL,23295.15,-14.399999999997817
2025-04-15 11:15:00+05:30,BUY,23303.9,
2025-04-15 11:35:00+05:30,SELL,23307.35,3.4499999999970896
2025-04-15 11:35:00+05:30,BUY,23307.35,
2025-04-15 11:45:00+05:30,SELL,23299.25,-8.099999999998545
2025-04-15 11:50:00+05:30,BUY,23305.85,
2025-04-15 12:25:00+05:30,SELL,23337.35,31.5
2025-04-15 12:25:00+05:30,BUY,23337.35,
2025-04-15 12:40:00+05:30,SELL,23340.35,3.0
2025-04-15 12:45:00+05:30,BUY,23342.1,
2025-04-15 12:55:00+05:30,SELL,23337.8,-4.299999999999272
2025-04-15 12:55:00+05:30,BUY,23337.8,
2025-04-15 13:10:00+05:30,SELL,23337.7,-0.09999999999854481
2025-04-15 13:20:00+05:30,BUY,23332.2,
2025-04-15 13:35:00+05:30,SELL,23327.2,-5.0
2025-04-15 13:40:00+05:30,BUY,23328.55,
2025-04-15 13:50:00+05:30,SELL,23326.25,-2.2999999999992724
2025-04-15 13:50:00+05:30,BUY,23326.25,
2025-04-15 14:00:00+05:30,SELL,23323.35,-2.900000000001455
2025-04-15 14:10:00+05:30,BUY,23326.05,
2025-04-15 14:30:00+05:30,SELL,23315.85,-10.200000000000728
2025-04-15 14:35:00+05:30,BUY,23316.8,
2025-04-15 14:45:00+05:30,SELL,23323.15,6.350000000002183
2025-04-15 14:45:00+05:30,BUY,23323.15,
2025-04-15 14:55:00+05:30,SELL,23312.0,-11.150000000001455
2025-04-15 15:00:00+05:30,BUY,23317.0,
2025-04-16 09:20:00+05:30,SELL,23307.05,-9.950000000000728
2025-04-16 09:20:00+05:30,BUY,23307.05,
2025-04-16 09:50:00+05:30,SELL,23358.75,51.70000000000073
2025-04-16 09:50:00+05:30,BUY,23358.75,
2025-04-16 10:10:00+05:30,SELL,23355.8,-2.9500000000007276
2025-04-16 10:25:00+05:30,BUY,23302.8,
2025-04-16 10:35:00+05:30,SELL,23295.1,-7.700000000000728
2025-04-16 10:35:00+05:30,BUY,23295.1,
2025-04-16 10:55:00+05:30,SELL,23287.65,-7.44999999999709
2025-04-16 11:05:00+05:30,BUY,23307.65,
2025-04-16 11:25:00+05:30,SELL,23323.55,15.899999999997817
2025-04-16 11:30:00+05:30,BUY,23326.45,
2025-04-16 11:40:00+05:30,SELL,23333.95,7.5
2025-04-16 11:40:00+05:30,BUY,23333.95,
2025-04-16 11:55:00+05:30,SELL,23327.7,-6.25
2025-04-16 12:00:00+05:30,BUY,23343.4,
2025-04-16 12:10:00+05:30,SELL,23341.2,-2.2000000000007276
2025-04-16 12:15:00+05:30,BUY,23345.45,
2025-04-16 12:30:00+05:30,SELL,23352.65,7.200000000000728
2025-04-16 12:30:00+05:30,BUY,23352.65,
2025-04-16 12:50:00+05:30,SELL,23349.95,-2.7000000000007276
2025-04-16 13:00:00+05:30,BUY,23345.95,
2025-04-16 13:10:00+05:30,SELL,23357.3,11.349999999998545
2025-04-16 13:10:00+05:30,BUY,23357.3,
2025-04-16 13:20:00+05:30,SELL,23310.95,-46.349999999998545
2025-04-16 13:35:00+05:30,BUY,23300.3,
2025-04-16 13:50:00+05:30,SELL,23314.85,14.549999999999272
2025-04-16 13:50:00+05:30,BUY,23314.85,
2025-04-16 14:10:00+05:30,SELL,23430.95,116.10000000000218
2025-04-16 14:10:00+05:30,BUY,23430.95,
2025-04-16 14:20:00+05:30,SELL,23410.2,-20.75
2025-04-16 14:25:00+05:30,BUY,23411.7,
2025-04-16 14:35:00+05:30,SELL,23411.25,-0.4500000000007276
2025-04-16 14:35:00+05:30,BUY,23411.25,
2025-04-16 15:15:00+05:30,SELL,23438.8,27.549999999999272
2025-04-16 15:15:00+05:30,BUY,23438.8,
2025-04-17 09:15:00+05:30,SELL,23358.15,-80.64999999999782
2025-04-17 09:30:00+05:30,BUY,23319.85,
2025-04-17 09:55:00+05:30,SELL,23413.1,93.25
2025-04-17 10:15:00+05:30,BUY,23359.75,
2025-04-17 10:40:00+05:30,SELL,23421.95,62.20000000000073
2025-04-17 10:40:00+05:30,BUY,23421.95,
2025-04-17 10:55:00+05:30,SELL,23406.65,-15.299999999999272
2025-04-17 11:05:00+05:30,BUY,23423.6,
2025-04-17 11:25:00+05:30,SELL,23512.1,88.5
2025-04-17 11:25:00+05:30,BUY,23512.1,
2025-04-17 11:55:00+05:30,SELL,23601.05,88.95000000000073
2025-04-17 11:55:00+05:30,BUY,23601.05,
2025-04-17 12:25:00+05:30,SELL,23679.25,78.20000000000073
2025-04-17 12:25:00+05:30,BUY,23679.25,
2025-04-17 12:40:00+05:30,SELL,23712.35,33.099999999998545
2025-04-17 12:40:00+05:30,BUY,23712.35,
2025-04-17 13:00:00+05:30,SELL,23744.65,32.30000000000291
2025-04-17 13:00:00+05:30,BUY,23744.65,
2025-04-17 13:25:00+05:30,SELL,23775.3,30.649999999997817
2025-04-17 13:30:00+05:30,BUY,23776.5,
2025-04-17 14:15:00+05:30,SELL,23828.0,51.5
2025-04-17 14:25:00+05:30,BUY,23834.05,
2025-04-17 14:45:00+05:30,SELL,23861.1,27.049999999999272
2025-04-17 14:45:00+05:30,BUY,23861.1,
2025-04-17 14:55:00+05:30,SELL,23858.6,-2.5
2025-04-17 14:55:00+05:30,BUY,23858.6,
2025-04-17 15:05:00+05:30,SELL,23853.15,-5.44999999999709
2025-04-17 15:15:00+05:30,BUY,23850.15,
2025-04-21 09:15:00+05:30,SELL,23960.4,110.25
2025-04-21 09:15:00+05:30,BUY,23960.4,
2025-04-21 09:30:00+05:30,SELL,23983.15,22.75
2025-04-21 09:30:00+05:30,BUY,23983.15,
2025-04-21 09:50:00+05:30,SELL,24015.65,32.5
2025-04-21 09:50:00+05:30,BUY,24015.65,
2025-04-21 10:15:00+05:30,SELL,24021.0,5.349999999998545
2025-04-21 10:25:00+05:30,BUY,24045.65,
2025-04-21 10:40:00+05:30,SELL,24067.65,22.0
2025-04-21 10:40:00+05:30,BUY,24067.65,
2025-04-21 11:05:00+05:30,SELL,24102.1,34.44999999999709
2025-04-21 11:05:00+05:30,BUY,24102.1,
2025-04-21 11:25:00+05:30,SELL,24125.1,23.0
2025-04-21 11:25:00+05:30,BUY,24125.1,
